0.0,0.0001,0.0015,0.0242,0.0464,0.2879,3.4598
0.0,0.0001,0.0015,0.0237,0.0512,0.2906,1.2659
0.0,0.0003,0.0022,0.022,0.0506,0.2896,3.4609
0.0,0.0001,0.0014,0.0202,0.0428,0.2554,3.5395
0.0,0.0001,0.0016,0.0244,0.0512,0.3214,3.7509
0.0,0.0001,0.0031,0.0202,0.0424,0.2479,3.517
0.0,0.0001,0.0015,0.0212,0.0479,0.3013,1.3423
0.0,0.0001,0.0021,0.0222,0.0494,0.2933,3.4039
0.0,0.0001,0.0017,0.0252,0.0514,0.2841,3.638
0.0,0.0001,0.0017,0.0223,0.0601,0.2908,3.4842
0.0,0.0001,0.0022,0.0229,0.0512,0.294,3.6333
